,position,team,lat,lon,dtf,dif,dist_mg,last_report,status,finish_time,datetime
0,9,Visit Seattle,44.87516,176.08585,2611.72,2611.72,124,09 April 2018 18.00 (UTC),racing,,2018-04-09 18:00:00
1,9,Visit Seattle,44.95807,176.34366,2600.48,2600.48,124,09 April 2018 19.00 (UTC),racing,,2018-04-09 19:00:00
2,9,Visit Seattle,45.05442,176.597,2589.48,2589.48,125,09 April 2018 20.00 (UTC),racing,,2018-04-09 20:00:00
3,9,Visit Seattle,45.13192,176.84482,2578.86,2578.86,125,09 April 2018 21.00 (UTC),racing,,2018-04-09 21:00:00
4,9,Visit Seattle,45.23316,177.06085,2569.68,2569.68,125,09 April 2018 22.00 (UTC),racing,,2018-04-09 22:00:00
5,9,Visit Seattle,45.25757,177.28257,2560.33,2560.33,123,09 April 2018 23.00 (UTC),racing,,2018-04-09 23:00:00
6,9,Visit Seattle,45.16976,177.48597,2551.71,2551.71,118,10 April 2018 00.00 (UTC),racing,,2018-04-10 00:00:00
7,9,Visit Seattle,45.06085,177.70647,2542.47,2542.47,113,10 April 2018 01.00 (UTC),racing,,2018-04-10 01:00:00
8,9,Visit Seattle,44.95136,177.91607,2533.82,2533.82,110,10 April 2018 02.00 (UTC),racing,,2018-04-10 02:00:00
9,9,Visit Seattle,44.841229999999996,178.12989,2525.16,2525.16,107,10 April 2018 03.00 (UTC),racing,,2018-04-10 03:00:00
10,9,Visit Seattle,44.76189,178.33559,2516.83,2516.83,106,10 April 2018 04.00 (UTC),racing,,2018-04-10 04:00:00
11,9,Visit Seattle,44.795190000000005,178.52935,2508.44,2508.44,104,10 April 2018 05.00 (UTC),racing,,2018-04-10 05:00:00
12,9,Visit Seattle,44.83024,178.71501999999998,2500.39,2500.39,101,10 April 2018 06.00 (UTC),racing,,2018-04-10 06:00:00
13,9,Visit Seattle,44.86299,178.89014,2492.81,2492.81,98,10 April 2018 07.00 (UTC),racing,,2018-04-10 07:00:00
14,9,Visit Seattle,44.83258,179.10499,2483.83,2483.83,97,10 April 2018 08.00 (UTC),racing,,2018-04-10 08:00:00
15,9,Visit Seattle,44.75504,179.32148999999998,2475.07,2475.07,100,10 April 2018 09.00 (UTC),racing,,2018-04-10 09:00:00
16,9,Visit Seattle,44.701609999999995,179.50015,2467.86,2467.86,99,10 April 2018 10.00 (UTC),racing,,2018-04-10 10:00:00
17,9,Visit Seattle,44.67777,179.71692,2458.87,2458.87,99,10 April 2018 11.00 (UTC),racing,,2018-04-10 11:00:00
18,9,Visit Seattle,44.67818,179.96344,2448.44,2448.44,98,10 April 2018 12.00 (UTC),racing,,2018-04-10 12:00:00
19,9,Visit Seattle,44.66259,-179.82262,2439.54,2439.54,97,10 April 2018 13.00 (UTC),racing,,2018-04-10 13:00:00
20,9,Visit Seattle,44.62321,-179.58576000000002,2429.93,2429.93,98,10 April 2018 14.00 (UTC),racing,,2018-04-10 14:00:00
21,9,Visit Seattle,44.57715,-179.36083,2420.98,2420.98,98,10 April 2018 15.00 (UTC),racing,,2018-04-10 15:00:00
22,9,Visit Seattle,44.534620000000004,-179.14878000000002,2412.64,2412.64,100,10 April 2018 16.00 (UTC),racing,,2018-04-10 16:00:00
23,9,Visit Seattle,44.50459,-178.95555,2405.03,2405.03,101,10 April 2018 17.00 (UTC),racing,,2018-04-10 17:00:00
24,9,Visit Seattle,44.49515,-178.75118999999998,2396.72,2396.72,103,10 April 2018 18.00 (UTC),racing,,2018-04-10 18:00:00
25,9,Visit Seattle,44.49473,-178.55011000000002,2388.46,2388.46,102,10 April 2018 19.00 (UTC),racing,,2018-04-10 19:00:00
26,9,Visit Seattle,44.49473,-178.55011000000002,2388.46,2388.46,92,10 April 2018 19.00 (UTC),racing,,2018-04-10 19:00:00
27,8,Visit Seattle,44.53171,-178.17415,2372.43,2372.43,99,10 April 2018 21.00 (UTC),racing,,2018-04-10 21:00:00
28,9,Visit Seattle,44.56612,-177.99428999999998,2364.47,2364.47,97,10 April 2018 22.00 (UTC),racing,,2018-04-10 22:00:00
29,9,Visit Seattle,44.59965,-177.80982,2356.35,2356.35,95,10 April 2018 23.00 (UTC),racing,,2018-04-10 23:00:00
30,9,Visit Seattle,44.63885,-177.6722,2350.04,2350.04,91,11 April 2018 00.00 (UTC),racing,,2018-04-11 00:00:00
31,9,Visit Seattle,44.689009999999996,-177.52796999999998,2343.27,2343.27,87,11 April 2018 01.00 (UTC),racing,,2018-04-11 01:00:00
32,9,Visit Seattle,44.73827,-177.42225,2338.13,2338.13,83,11 April 2018 02.00 (UTC),racing,,2018-04-11 02:00:00
33,9,Visit Seattle,44.7628,-177.27149,2331.55,2331.55,81,11 April 2018 03.00 (UTC),racing,,2018-04-11 03:00:00
34,9,Visit Seattle,44.72896,-177.06142,2323.63,2323.63,82,11 April 2018 04.00 (UTC),racing,,2018-04-11 04:00:00
35,9,Visit Seattle,44.708,-176.81615,2314.53,2314.53,83,11 April 2018 05.00 (UTC),racing,,2018-04-11 05:00:00
36,9,Visit Seattle,44.680640000000004,-176.58191000000002,2306.95,2306.95,84,11 April 2018 06.00 (UTC),racing,,2018-04-11 06:00:00
37,9,Visit Seattle,44.64412,-176.35907,2301.91,2301.91,77,11 April 2018 07.00 (UTC),racing,,2018-04-11 07:00:00
38,9,Visit Seattle,44.5928,-176.12935,2300.69,2300.69,87,11 April 2018 08.00 (UTC),racing,,2018-04-11 08:00:00
39,9,Visit Seattle,44.55749,-175.90474,2274.07,2274.07,89,11 April 2018 09.00 (UTC),racing,,2018-04-11 09:00:00
40,9,Visit Seattle,44.5375,-175.68202,2264.77,2264.77,91,11 April 2018 10.00 (UTC),racing,,2018-04-11 10:00:00
41,9,Visit Seattle,44.52044,-175.42671,2254.07,2254.07,96,11 April 2018 11.00 (UTC),racing,,2018-04-11 11:00:00
42,9,Visit Seattle,44.47579,-175.15646,2242.96,2242.96,102,11 April 2018 12.00 (UTC),racing,,2018-04-11 12:00:00
43,9,Visit Seattle,44.4405,-174.89362,2232.11,2232.11,109,11 April 2018 13.00 (UTC),racing,,2018-04-11 13:00:00
44,9,Visit Seattle,44.41192,-174.6254,2220.99,2220.99,115,11 April 2018 14.00 (UTC),racing,,2018-04-11 14:00:00
45,9,Visit Seattle,44.38984,-174.35931000000002,2209.91,2209.91,117,11 April 2018 15.00 (UTC),racing,,2018-04-11 15:00:00
46,9,Visit Seattle,44.36146,-174.08516,2198.56,2198.56,118,11 April 2018 16.00 (UTC),racing,,2018-04-11 16:00:00
47,9,Visit Seattle,44.35032,-173.8526,2188.82,2188.82,118,11 April 2018 17.00 (UTC),racing,,2018-04-11 17:00:00
48,9,Visit Seattle,44.34062,-173.60256,2178.34,2178.34,119,11 April 2018 18.00 (UTC),racing,,2018-04-11 18:00:00
49,9,Visit Seattle,44.329229999999995,-173.33848999999998,2167.29,2167.29,120,11 April 2018 19.00 (UTC),racing,,2018-04-11 19:00:00
50,9,Visit Seattle,44.33164,-173.07296000000002,2156.04,2156.04,122,11 April 2018 20.00 (UTC),racing,,2018-04-11 20:00:00
51,9,Visit Seattle,44.32832,-172.79927,2144.51,2144.51,124,11 April 2018 21.00 (UTC),racing,,2018-04-11 21:00:00
52,9,Visit Seattle,44.325379999999996,-172.51207,2132.42,2132.42,125,11 April 2018 22.00 (UTC),racing,,2018-04-11 22:00:00
53,9,Visit Seattle,44.33057,-172.22777,2120.37,2120.37,125,11 April 2018 23.00 (UTC),racing,,2018-04-11 23:00:00
54,8,Visit Seattle,44.33388,-171.94221000000002,2108.3,2108.3,126,12 April 2018 00.00 (UTC),racing,,2018-04-12 00:00:00
55,8,Visit Seattle,44.34046,-171.66093999999998,2096.38,2096.38,127,12 April 2018 01.00 (UTC),racing,,2018-04-12 01:00:00
56,8,Visit Seattle,44.35135,-171.38503,2084.65,2084.65,127,12 April 2018 02.00 (UTC),racing,,2018-04-12 02:00:00
57,8,Visit Seattle,44.34368,-171.12365,2073.76,2073.76,127,12 April 2018 03.00 (UTC),racing,,2018-04-12 03:00:00
58,8,Visit Seattle,44.33362,-170.86012,2062.84,2062.84,128,12 April 2018 04.00 (UTC),racing,,2018-04-12 04:00:00
59,9,Visit Seattle,44.30892,-170.65362,2054.54,2054.54,126,12 April 2018 05.00 (UTC),racing,,2018-04-12 05:00:00
60,9,Visit Seattle,44.27317,-170.41082,2044.94,2044.94,125,12 April 2018 06.00 (UTC),racing,,2018-04-12 06:00:00
61,7,Visit Seattle,44.19382,-170.18036,2036.67,2036.67,124,12 April 2018 07.00 (UTC),racing,,2018-04-12 07:00:00
62,7,Visit Seattle,44.21741,-169.94683999999998,2026.65,2026.65,122,12 April 2018 08.00 (UTC),racing,,2018-04-12 08:00:00
63,7,Visit Seattle,44.233909999999995,-169.70336,2016.36,2016.36,120,12 April 2018 09.00 (UTC),racing,,2018-04-12 09:00:00
64,8,Visit Seattle,44.25063,-169.47176000000002,2004.04,2004.04,118,12 April 2018 10.00 (UTC),racing,,2018-04-12 10:00:00
65,8,Visit Seattle,44.26851,-169.25563,1994.7,1994.7,115,12 April 2018 11.00 (UTC),racing,,2018-04-12 11:00:00
66,8,Visit Seattle,44.286190000000005,-169.04321000000002,1985.52,1985.52,112,12 April 2018 12.00 (UTC),racing,,2018-04-12 12:00:00
67,8,Visit Seattle,44.30336,-168.82362,1976.05,1976.05,109,12 April 2018 13.00 (UTC),racing,,2018-04-12 13:00:00
68,8,Visit Seattle,44.31409,-168.59046999999998,1966.06,1966.06,108,12 April 2018 14.00 (UTC),racing,,2018-04-12 14:00:00
69,8,Visit Seattle,44.32141,-168.3604,1956.23,1956.23,107,12 April 2018 15.00 (UTC),racing,,2018-04-12 15:00:00
70,8,Visit Seattle,44.33615,-168.13018,1946.33,1946.33,108,12 April 2018 16.00 (UTC),racing,,2018-04-12 16:00:00
71,8,Visit Seattle,44.35222,-167.90458,1936.61,1936.61,107,12 April 2018 17.00 (UTC),racing,,2018-04-12 17:00:00
72,8,Visit Seattle,44.353840000000005,-167.67068,1926.67,1926.67,108,12 April 2018 18.00 (UTC),racing,,2018-04-12 18:00:00
73,8,Visit Seattle,44.349270000000004,-167.46088999999998,1917.82,1917.82,107,12 April 2018 19.00 (UTC),racing,,2018-04-12 19:00:00
74,8,Visit Seattle,44.34299,-167.20905,1907.19,1907.19,107,12 April 2018 20.00 (UTC),racing,,2018-04-12 20:00:00
75,8,Visit Seattle,44.32343,-166.9573,1896.69,1896.69,108,12 April 2018 21.00 (UTC),racing,,2018-04-12 21:00:00
76,8,Visit Seattle,44.33959,-166.71507,1886.26,1886.26,109,12 April 2018 22.00 (UTC),racing,,2018-04-12 22:00:00
77,8,Visit Seattle,44.34946,-166.4781,1876.12,1876.12,110,12 April 2018 23.00 (UTC),racing,,2018-04-12 23:00:00
78,8,Visit Seattle,44.35778,-166.24323,1866.09,1866.09,110,13 April 2018 00.00 (UTC),racing,,2018-04-13 00:00:00
79,8,Visit Seattle,44.38285,-166.00321,1855.68,1855.68,111,13 April 2018 01.00 (UTC),racing,,2018-04-13 01:00:00
80,8,Visit Seattle,44.40759,-165.7704,1845.59,1845.59,111,13 April 2018 02.00 (UTC),racing,,2018-04-13 02:00:00
81,8,Visit Seattle,44.427040000000005,-165.52818,1835.15,1835.15,111,13 April 2018 03.00 (UTC),racing,,2018-04-13 03:00:00
82,8,Visit Seattle,44.4354,-165.28343999999998,1824.7,1824.7,112,13 April 2018 04.00 (UTC),racing,,2018-04-13 04:00:00
83,8,Visit Seattle,44.45335,-165.03855,1814.17,1814.17,112,13 April 2018 05.00 (UTC),racing,,2018-04-13 05:00:00
84,8,Visit Seattle,44.46915,-164.79568,1803.74,1803.74,114,13 April 2018 06.00 (UTC),racing,,2018-04-13 06:00:00
85,8,Visit Seattle,44.487590000000004,-164.55025,1793.18,1793.18,114,13 April 2018 07.00 (UTC),racing,,2018-04-13 07:00:00
86,8,Visit Seattle,44.4994,-164.30977,1782.88,1782.88,113,13 April 2018 08.00 (UTC),racing,,2018-04-13 08:00:00
87,8,Visit Seattle,44.51005,-164.07747,1772.95,1772.95,113,13 April 2018 09.00 (UTC),racing,,2018-04-13 09:00:00
88,8,Visit Seattle,44.52498,-163.8514,1763.24,1763.24,113,13 April 2018 10.00 (UTC),racing,,2018-04-13 10:00:00
89,8,Visit Seattle,44.5285,-163.61738,1753.29,1753.29,112,13 April 2018 11.00 (UTC),racing,,2018-04-13 11:00:00
90,8,Visit Seattle,44.543440000000004,-163.38985,1743.53,1743.53,112,13 April 2018 12.00 (UTC),racing,,2018-04-13 12:00:00
91,8,Visit Seattle,44.559290000000004,-163.15612,1733.5,1733.5,112,13 April 2018 13.00 (UTC),racing,,2018-04-13 13:00:00
92,8,Visit Seattle,44.57117,-162.92025,1723.41,1723.41,111,13 April 2018 14.00 (UTC),racing,,2018-04-13 14:00:00
93,8,Visit Seattle,44.58397,-162.69218,1713.64,1713.64,111,13 April 2018 15.00 (UTC),racing,,2018-04-13 15:00:00
94,8,Visit Seattle,44.59687,-162.46222,1703.8,1703.8,110,13 April 2018 16.00 (UTC),racing,,2018-04-13 16:00:00
95,8,Visit Seattle,44.607479999999995,-162.22698,1693.75,1693.75,110,13 April 2018 17.00 (UTC),racing,,2018-04-13 17:00:00
96,8,Visit Seattle,44.60934,-161.99976,1684.11,1684.11,109,13 April 2018 18.00 (UTC),racing,,2018-04-13 18:00:00
97,8,Visit Seattle,44.61226,-161.78455,1674.97,1674.97,108,13 April 2018 19.00 (UTC),racing,,2018-04-13 19:00:00
98,8,Visit Seattle,44.63112,-161.5627,1665.43,1665.43,107,13 April 2018 20.00 (UTC),racing,,2018-04-13 20:00:00
99,8,Visit Seattle,44.65524,-161.33359,1655.55,1655.55,107,13 April 2018 21.00 (UTC),racing,,2018-04-13 21:00:00
100,8,Visit Seattle,44.67233,-161.09229,1645.2,1645.2,108,13 April 2018 22.00 (UTC),racing,,2018-04-13 22:00:00
101,8,Visit Seattle,44.69197,-160.82283,1633.65,1633.65,109,13 April 2018 23.00 (UTC),racing,,2018-04-13 23:00:00
102,8,Visit Seattle,44.68639,-160.54123,1621.77,1621.77,111,14 April 2018 00.00 (UTC),racing,,2018-04-14 00:00:00
103,8,Visit Seattle,44.68105,-160.25028999999998,1609.5,1609.5,114,14 April 2018 01.00 (UTC),racing,,2018-04-14 01:00:00
104,8,Visit Seattle,44.690940000000005,-160.00419,1599.02,1599.02,114,14 April 2018 02.00 (UTC),racing,,2018-04-14 02:00:00
105,8,Visit Seattle,44.70115,-159.75548999999998,1588.42,1588.42,115,14 April 2018 03.00 (UTC),racing,,2018-04-14 03:00:00
106,8,Visit Seattle,44.71472,-159.5032,1577.65,1577.65,116,14 April 2018 04.00 (UTC),racing,,2018-04-14 04:00:00
107,8,Visit Seattle,44.719609999999996,-159.24992,1566.92,1566.92,117,14 April 2018 05.00 (UTC),racing,,2018-04-14 05:00:00
108,8,Visit Seattle,44.742059999999995,-159.03386,1557.61,1557.61,117,14 April 2018 06.00 (UTC),racing,,2018-04-14 06:00:00
109,8,Visit Seattle,44.7631,-158.8079,1547.9,1547.9,117,14 April 2018 07.00 (UTC),racing,,2018-04-14 07:00:00
110,8,Visit Seattle,44.8002,-158.58264,1538.1,1538.1,117,14 April 2018 08.00 (UTC),racing,,2018-04-14 08:00:00
111,8,Visit Seattle,44.826240000000006,-158.37401,1529.1,1529.1,116,14 April 2018 09.00 (UTC),racing,,2018-04-14 09:00:00
112,8,Visit Seattle,44.85497,-158.12808,1518.5,1518.5,115,14 April 2018 10.00 (UTC),racing,,2018-04-14 10:00:00
113,8,Visit Seattle,44.861540000000005,-157.91658,1509.52,1509.52,112,14 April 2018 11.00 (UTC),racing,,2018-04-14 11:00:00
114,8,Visit Seattle,44.888259999999995,-157.70233000000002,1500.29,1500.29,109,14 April 2018 12.00 (UTC),racing,,2018-04-14 12:00:00
115,8,Visit Seattle,44.90647,-157.48505,1490.99,1490.99,108,14 April 2018 13.00 (UTC),racing,,2018-04-14 13:00:00
116,8,Visit Seattle,44.93762,-157.28101,1482.2,1482.2,106,14 April 2018 14.00 (UTC),racing,,2018-04-14 14:00:00
117,8,Visit Seattle,44.979440000000004,-157.06741,1473.0,1473.0,104,14 April 2018 15.00 (UTC),racing,,2018-04-14 15:00:00
118,8,Visit Seattle,44.9105,-156.91643,1466.97,1466.97,99,14 April 2018 16.00 (UTC),racing,,2018-04-14 16:00:00
119,8,Visit Seattle,44.7633,-156.76984,1463.37,1463.37,96,14 April 2018 17.00 (UTC),racing,,2018-04-14 17:00:00
120,8,Visit Seattle,44.73624,-156.55726,1456.19,1456.19,95,14 April 2018 18.00 (UTC),racing,,2018-04-14 18:00:00
121,8,Visit Seattle,44.772090000000006,-156.30442,1446.52,1446.52,97,14 April 2018 19.00 (UTC),racing,,2018-04-14 19:00:00
122,8,Visit Seattle,44.78147,-156.04058999999998,1440.92,1440.92,99,14 April 2018 20.00 (UTC),racing,,2018-04-14 20:00:00
123,8,Visit Seattle,44.78042,-155.76643,1419.71,1419.71,100,14 April 2018 21.00 (UTC),racing,,2018-04-14 21:00:00
124,8,Visit Seattle,44.76585,-155.50118,1408.71,1408.71,102,14 April 2018 22.00 (UTC),racing,,2018-04-14 22:00:00
125,8,Visit Seattle,44.76113,-155.22444,1397.14,1397.14,105,14 April 2018 23.00 (UTC),racing,,2018-04-14 23:00:00
126,8,Visit Seattle,44.75251,-154.96368999999999,1386.29,1386.29,107,15 April 2018 00.00 (UTC),racing,,2018-04-15 00:00:00
127,6,Visit Seattle,44.753370000000004,-154.70667,1375.51,1375.51,110,15 April 2018 01.00 (UTC),racing,,2018-04-15 01:00:00
128,6,Visit Seattle,44.75693,-154.45688,1365.0,1365.0,111,15 April 2018 02.00 (UTC),racing,,2018-04-15 02:00:00
129,6,Visit Seattle,44.75861,-154.19818999999998,1354.16,1354.16,116,15 April 2018 03.00 (UTC),racing,,2018-04-15 03:00:00
130,6,Visit Seattle,44.761720000000004,-153.93972,1343.31,1343.31,120,15 April 2018 04.00 (UTC),racing,,2018-04-15 04:00:00
131,6,Visit Seattle,44.76248,-153.69173999999998,1332.94,1332.94,122,15 April 2018 05.00 (UTC),racing,,2018-04-15 05:00:00
132,6,Visit Seattle,44.7665,-153.44713000000002,1322.69,1322.69,121,15 April 2018 06.00 (UTC),racing,,2018-04-15 06:00:00
133,5,Visit Seattle,44.7628,-153.21855,1313.21,1313.21,120,15 April 2018 07.00 (UTC),racing,,2018-04-15 07:00:00
134,5,Visit Seattle,44.76408,-152.99605,1303.93,1303.93,117,15 April 2018 08.00 (UTC),racing,,2018-04-15 08:00:00
135,5,Visit Seattle,44.77077,-152.7838,1295.03,1295.03,115,15 April 2018 09.00 (UTC),racing,,2018-04-15 09:00:00
136,5,Visit Seattle,44.77797,-152.57769,1286.38,1286.38,112,15 April 2018 10.00 (UTC),racing,,2018-04-15 10:00:00
137,5,Visit Seattle,44.79065,-152.35182,1276.85,1276.85,111,15 April 2018 11.00 (UTC),racing,,2018-04-15 11:00:00
138,4,Visit Seattle,44.79182,-152.13177,1267.74,1267.74,109,15 April 2018 12.00 (UTC),racing,,2018-04-15 12:00:00
139,4,Visit Seattle,44.79718,-151.92163,1258.99,1258.99,107,15 April 2018 13.00 (UTC),racing,,2018-04-15 13:00:00
140,4,Visit Seattle,44.80226,-151.70057,1249.83,1249.83,106,15 April 2018 14.00 (UTC),racing,,2018-04-15 14:00:00
141,4,Visit Seattle,44.809670000000004,-151.48325,1240.81,1240.81,104,15 April 2018 15.00 (UTC),racing,,2018-04-15 15:00:00
142,4,Visit Seattle,44.82457,-151.26492,1231.64,1231.64,103,15 April 2018 16.00 (UTC),racing,,2018-04-15 16:00:00
143,4,Visit Seattle,44.83822,-151.05811,1223.0,1223.0,101,15 April 2018 17.00 (UTC),racing,,2018-04-15 17:00:00
144,4,Visit Seattle,44.85281,-150.86283,1214.82,1214.82,100,15 April 2018 18.00 (UTC),racing,,2018-04-15 18:00:00
145,4,Visit Seattle,44.8602,-150.6638,1206.67,1206.67,99,15 April 2018 19.00 (UTC),racing,,2018-04-15 19:00:00
146,4,Visit Seattle,44.87992,-150.48152,1198.97,1198.97,98,15 April 2018 20.00 (UTC),racing,,2018-04-15 20:00:00
147,4,Visit Seattle,44.89713,-150.33893999999998,1192.94,1192.94,95,15 April 2018 21.00 (UTC),racing,,2018-04-15 21:00:00
148,4,Visit Seattle,44.9256,-150.22761,1187.91,1187.91,90,15 April 2018 22.00 (UTC),racing,,2018-04-15 22:00:00
149,4,Visit Seattle,44.968270000000004,-150.08997,1181.54,1181.54,87,15 April 2018 23.00 (UTC),racing,,2018-04-15 23:00:00
150,4,Visit Seattle,45.01774,-149.96503,1175.54,1175.54,84,16 April 2018 00.00 (UTC),racing,,2018-04-16 00:00:00
151,4,Visit Seattle,45.096540000000005,-149.8244,1168.39,1168.39,81,16 April 2018 01.00 (UTC),racing,,2018-04-16 01:00:00
152,4,Visit Seattle,45.16825,-149.70115,1162.19,1162.19,78,16 April 2018 02.00 (UTC),racing,,2018-04-16 02:00:00
153,4,Visit Seattle,45.25692,-149.54474,1154.6,1154.6,77,16 April 2018 03.00 (UTC),racing,,2018-04-16 03:00:00
154,4,Visit Seattle,45.33508,-149.39061,1147.53,1147.53,76,16 April 2018 04.00 (UTC),racing,,2018-04-16 04:00:00
155,4,Visit Seattle,45.40079,-149.28427,1142.89,1142.89,74,16 April 2018 05.00 (UTC),racing,,2018-04-16 05:00:00
156,4,Visit Seattle,45.47338,-149.19051000000002,1139.31,1139.31,72,16 April 2018 06.00 (UTC),racing,,2018-04-16 06:00:00
157,3,Visit Seattle,45.57898,-149.11102,1137.74,1137.74,71,16 April 2018 07.00 (UTC),racing,,2018-04-16 07:00:00
158,3,Visit Seattle,45.67832,-149.03178,1137.63,1137.63,72,16 April 2018 08.00 (UTC),racing,,2018-04-16 08:00:00
159,3,Visit Seattle,45.73097,-148.83246,1133.61,1133.61,76,16 April 2018 09.00 (UTC),racing,,2018-04-16 09:00:00
160,3,Visit Seattle,45.79265,-148.61607,1132.6,1132.6,79,16 April 2018 10.00 (UTC),racing,,2018-04-16 10:00:00
161,3,Visit Seattle,45.833059999999996,-148.3722,1097.12,1097.12,83,16 April 2018 11.00 (UTC),racing,,2018-04-16 11:00:00
162,3,Visit Seattle,45.86614,-148.10771,1085.91,1085.91,85,16 April 2018 12.00 (UTC),racing,,2018-04-16 12:00:00
163,3,Visit Seattle,45.89958,-147.83999,1074.57,1074.57,89,16 April 2018 13.00 (UTC),racing,,2018-04-16 13:00:00
164,3,Visit Seattle,45.93508,-147.56542,1062.93,1062.93,92,16 April 2018 14.00 (UTC),racing,,2018-04-16 14:00:00
165,3,Visit Seattle,45.97177,-147.30755,1051.95,1051.95,95,16 April 2018 15.00 (UTC),racing,,2018-04-16 15:00:00
166,3,Visit Seattle,46.029759999999996,-147.03818,1040.23,1040.23,101,16 April 2018 16.00 (UTC),racing,,2018-04-16 16:00:00
167,3,Visit Seattle,46.09361,-146.77139,1028.55,1028.55,107,16 April 2018 17.00 (UTC),racing,,2018-04-16 17:00:00
168,3,Visit Seattle,46.16213,-146.49992,1016.65,1016.65,114,16 April 2018 18.00 (UTC),racing,,2018-04-16 18:00:00
169,3,Visit Seattle,46.235,-146.21893,1004.36,1004.36,121,16 April 2018 19.00 (UTC),racing,,2018-04-16 19:00:00
170,3,Visit Seattle,46.30294,-145.92743000000002,991.73,991.73,125,16 April 2018 20.00 (UTC),racing,,2018-04-16 20:00:00
171,3,Visit Seattle,46.37724,-145.61504,978.23,978.23,129,16 April 2018 21.00 (UTC),racing,,2018-04-16 21:00:00
172,3,Visit Seattle,46.45909,-145.32513,965.67,965.67,132,16 April 2018 22.00 (UTC),racing,,2018-04-16 22:00:00
173,3,Visit Seattle,46.52632,-145.05763000000002,954.23,954.23,132,16 April 2018 23.00 (UTC),racing,,2018-04-16 23:00:00
174,5,Visit Seattle,46.56739,-144.77719,942.48,942.48,133,17 April 2018 00.00 (UTC),racing,,2018-04-17 00:00:00
175,4,Visit Seattle,46.60042,-144.4876,930.42,930.42,133,17 April 2018 01.00 (UTC),racing,,2018-04-17 01:00:00
176,4,Visit Seattle,46.63118,-144.21165,918.95,918.95,134,17 April 2018 02.00 (UTC),racing,,2018-04-17 02:00:00
177,4,Visit Seattle,46.65462,-143.9297,907.28,907.28,134,17 April 2018 03.00 (UTC),racing,,2018-04-17 03:00:00
178,4,Visit Seattle,46.68789,-143.642,895.38,895.38,134,17 April 2018 04.00 (UTC),racing,,2018-04-17 04:00:00
179,4,Visit Seattle,46.71007,-143.37087,884.23,884.23,133,17 April 2018 05.00 (UTC),racing,,2018-04-17 05:00:00
180,5,Visit Seattle,46.76845,-143.1232,874.28,874.28,131,17 April 2018 06.00 (UTC),racing,,2018-04-17 06:00:00
181,8,Visit Seattle,47.94273,-134.57707,523.86,523.86,101,19 April 2018 06.00 (UTC),racing,,2018-04-19 06:00:00
182,8,Visit Seattle,47.95155,-134.33834,507.94,507.94,103,19 April 2018 07.00 (UTC),racing,,2018-04-19 07:00:00
183,8,Visit Seattle,47.96689,-134.07627,497.37,497.37,105,19 April 2018 08.00 (UTC),racing,,2018-04-19 08:00:00
184,8,Visit Seattle,47.98066,-133.81575,486.88,486.88,107,19 April 2018 09.00 (UTC),racing,,2018-04-19 09:00:00
185,8,Visit Seattle,47.99646,-133.54896000000002,476.13,476.13,108,19 April 2018 10.00 (UTC),racing,,2018-04-19 10:00:00
186,8,Visit Seattle,48.01511,-133.26673,464.75,464.75,111,19 April 2018 11.00 (UTC),racing,,2018-04-19 11:00:00
187,8,Visit Seattle,48.031890000000004,-132.98148999999998,453.26,453.26,113,19 April 2018 12.00 (UTC),racing,,2018-04-19 12:00:00
188,8,Visit Seattle,48.04875,-132.69817,441.85,441.85,114,19 April 2018 13.00 (UTC),racing,,2018-04-19 13:00:00
189,8,Visit Seattle,48.07649,-132.41267,430.3,430.3,116,19 April 2018 14.00 (UTC),racing,,2018-04-19 14:00:00
190,8,Visit Seattle,48.09924,-132.1205,418.51,418.51,118,19 April 2018 15.00 (UTC),racing,,2018-04-19 15:00:00
191,8,Visit Seattle,48.11933,-131.83127,406.86,406.86,120,19 April 2018 16.00 (UTC),racing,,2018-04-19 16:00:00
192,8,Visit Seattle,48.135740000000006,-131.54111,395.2,395.2,122,19 April 2018 17.00 (UTC),racing,,2018-04-19 17:00:00
193,8,Visit Seattle,48.15447,-131.24955,383.47,383.47,124,19 April 2018 18.00 (UTC),racing,,2018-04-19 18:00:00
194,8,Visit Seattle,48.1673,-130.95665,371.73,371.73,125,19 April 2018 19.00 (UTC),racing,,2018-04-19 19:00:00
195,8,Visit Seattle,48.17967,-130.67153000000002,360.3,360.3,126,19 April 2018 20.00 (UTC),racing,,2018-04-19 20:00:00
196,8,Visit Seattle,48.19279,-130.39667,349.27,349.27,126,19 April 2018 21.00 (UTC),racing,,2018-04-19 21:00:00
197,8,Visit Seattle,48.20505,-130.13764,338.89,338.89,125,19 April 2018 22.00 (UTC),racing,,2018-04-19 22:00:00
198,7,Visit Seattle,47.61326,-122.37331,0.0,0.0,1,29 April 2018 21.00 (UTC),,,2018-04-29 21:00:00
199,7,Visit Seattle,47.62719,-122.41497,0.0,0.0,2,29 April 2018 22.00 (UTC),,,2018-04-29 22:00:00
200,7,Visit Seattle,47.71492,-122.43908,0.0,0.0,7,29 April 2018 23.00 (UTC),,,2018-04-29 23:00:00
201,7,Visit Seattle,47.82116,-122.43986000000001,0.0,0.0,13,30 April 2018 00.00 (UTC),,,2018-04-30 00:00:00
202,7,Visit Seattle,47.92994,-122.48293999999999,0.0,0.0,19,30 April 2018 01.00 (UTC),,,2018-04-30 01:00:00
